timestamp,elapsed_seconds,bga1_primary_gas_pct,bga1_secondary_gas_pct,bga1_remaining_gas_pct,bga1_primary_gas_type,bga1_secondary_gas_type,bga1_remaining_gas_type,bga2_primary_gas_pct,bga2_secondary_gas_pct,bga2_remaining_gas_pct,bga2_primary_gas_type,bga2_secondary_gas_type,bga2_remaining_gas_type,bga3_primary_gas_pct,bga3_secondary_gas_pct,bga3_remaining_gas_pct,bga3_primary_gas_type,bga3_secondary_gas_type,bga3_remaining_gas_type,purge_mode
2025-07-07 16:00:49.146,88.728,13.12,86.88,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.023,87.977,0.0,H2,O2,N2,False
2025-07-07 16:00:50.153,89.736,13.12,86.88,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.023,87.977,0.0,H2,O2,N2,False
2025-07-07 16:00:51.163,90.745,13.12,86.88,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.023,87.977,0.0,H2,O2,N2,False
2025-07-07 16:00:52.167,91.75,13.12,86.88,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.023,87.977,0.0,H2,O2,N2,False
2025-07-07 16:00:53.185,92.767,13.12,86.88,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.023,87.977,0.0,H2,O2,N2,False
2025-07-07 16:00:54.203,93.786,13.12,86.88,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.023,87.977,0.0,H2,O2,N2,False
2025-07-07 16:00:55.198,94.781,13.12,86.88,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.023,87.977,0.0,H2,O2,N2,False
2025-07-07 16:00:56.199,95.782,13.12,86.88,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.023,87.977,0.0,H2,O2,N2,False
2025-07-07 16:00:57.206,96.789,13.12,86.88,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.023,87.977,0.0,H2,O2,N2,False
2025-07-07 16:00:58.216,97.798,13.12,86.88,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.023,87.977,0.0,H2,O2,N2,False
